time;type;message
1682115911.8684227;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115911.9400122;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115915.0592415;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.45m/s)
1682115915.060033;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115915.1268342;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.49m/s)
1682115915.12773;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115915.2273395;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.66m/s)
1682115915.2283266;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115915.2914577;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.79m/s)
1682115915.292363;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115915.3751767;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.79m/s)
1682115915.3759816;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115915.4435685;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115915.5241058;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115915.5981855;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115915.6796772;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115915.7457342;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115915.8281336;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115915.8935347;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115915.9812086;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.048501;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.1326652;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.2086074;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.2884908;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.3577347;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.43937;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.5079534;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.5898094;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.655107;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115916.735566;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.1292965;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115920.1314747;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.08m/s)
1682115920.1324286;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115920.2795339;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115920.2816787;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.33m/s)
1682115920.2826147;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115920.3673205;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.4336598;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.5150504;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.5786867;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.6651525;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.72948;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.8125877;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.8783069;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115920.9681728;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.0364957;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.1165557;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.1890645;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.2724173;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.3406732;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.424914;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.49244;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.572639;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.635612;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.721187;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.7867973;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.870839;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115921.936924;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.0185566;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.0853903;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.1670003;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.2348356;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.3257518;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.400776;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.4834657;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.5489228;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.6325066;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115922.6987302;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115922.7796345;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115925.110994;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.1788418;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.2622538;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.331144;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.4123309;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.4770765;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.5602067;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.6286588;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.7124805;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.7775795;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.8582518;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115925.9262016;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.008026;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.0738044;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.1595156;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.2364645;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.3161936;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.379484;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.4631565;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.5348542;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.6174738;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.6829755;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.7707949;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.834996;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.9185052;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115926.9899282;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.0708876;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.1356258;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.2187011;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.28441;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.3671348;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.429732;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.515113;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.580175;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.661348;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.7258396;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.8086283;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.8753467;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115927.9564433;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115928.0222259;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115928.103673;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115930.4222102;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115930.4864118;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115930.5678911;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115930.6379323;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115930.7189407;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115930.7874713;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115930.869409;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115930.9372623;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.0166707;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.0816321;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.165611;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.2381403;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.3206542;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.384474;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.4667313;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.5311813;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.61289;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.681206;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.7614994;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.8256574;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.9065313;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115931.9698548;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115932.0503502;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115932.1152694;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115932.200687;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115932.2654772;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115932.356554;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115932.4218614;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115932.5058162;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115932.5677073;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115932.6508257;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115932.717609;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115933.0120466;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115933.0923274;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115933.1585758;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115933.446289;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115933.5344353;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115933.5998085;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115933.8920434;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115934.1232283;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115934.1875257;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115934.7028532;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115934.7050498;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.95m/s)
1682115934.706505;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115934.86331;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115934.8654902;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.17m/s)
1682115934.8665226;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115934.9323678;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115934.9344773;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.04m/s)
1682115934.9354258;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115935.0167465;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.082747;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.1679604;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.2315853;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.3157895;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.380035;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.4628506;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.5280433;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.6098368;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.6767926;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.7567458;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.8228383;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.9048293;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115935.9704375;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.0528443;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.1193278;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.2174218;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.2828066;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.3649943;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.4306834;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.514417;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.5876389;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.6695309;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.7373006;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.817933;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.8836567;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115936.966416;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115937.0300176;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115937.1141534;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115937.1756897;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115937.2578797;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115939.3525088;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115939.4339113;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115939.4361465;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.32m/s)
1682115939.4371693;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115939.5043664;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115939.5872371;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115939.6544256;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115939.7418246;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115939.8102376;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115939.8910758;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115939.9635856;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.0450578;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.1101475;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.196484;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.2588546;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.3421626;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.408112;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.492072;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.5559194;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.6389081;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.70685;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.7945406;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.860419;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115940.94134;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.0057547;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.0902078;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.157928;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.248238;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.3150778;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.3954806;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.4618433;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.5447137;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.611847;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.6920505;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.7719245;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.8520706;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.9166777;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115941.9996412;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115942.0632532;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115942.1504683;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115943.6420088;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115943.7960577;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115943.8802729;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115943.9442372;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.0319145;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.0970697;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.1839297;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.2496595;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.3311088;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.3978727;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.4793465;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.5441372;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.625176;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.6895278;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.773267;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.8367531;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115944.9199743;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115944.9841661;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115945.067111;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115945.4144847;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115945.4977884;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115946.3838794;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.54m/s)
1682115946.3849149;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115946.4520173;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115946.4541092;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.07m/s)
1682115946.45499;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115946.537179;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115946.5393221;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.39m/s)
1682115946.5404403;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115946.6074119;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115946.6923118;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115946.7565713;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115946.8423607;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115946.9077349;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115946.989512;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.052342;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.1342986;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.202378;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.2900407;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.3578334;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.4385073;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.50392;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.5863523;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.6513124;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.7381883;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.8035583;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.8876667;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115947.9516027;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.0357013;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.1010895;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.180785;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.2483144;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.329461;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.3958876;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.4767141;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.5416706;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.6254077;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.694837;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115948.7772384;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115948.8392446;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115948.9240081;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115952.120135;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115952.122962;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.38m/s)
1682115952.1238792;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115952.192242;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.2805066;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.3454742;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.428018;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.5003114;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.5837066;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.6505322;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.7335658;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.8007967;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.8843834;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115952.9553695;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.2462301;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.3290958;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.5372746;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.6211827;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.6850903;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.769223;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.8405848;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.9220014;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115953.9887252;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.0716648;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.1386764;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.2204888;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.284148;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.373924;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.4377582;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.5224717;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.5864499;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.6693218;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.734882;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.822024;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115954.8880978;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115954.9763355;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115955.044693;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115957.2354975;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115957.3832383;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115957.467336;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115957.5319812;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115957.6138165;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115957.6810594;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115957.7622423;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115957.830597;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115957.9114738;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115957.9860115;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.0691752;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.135618;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.2190711;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.2834573;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.365535;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.435283;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.516623;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.5832617;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.6639762;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.730912;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115958.810069;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115958.875381;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115961.3384342;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.68m/s)
1682115961.3393798;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115961.4303894;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.78m/s)
1682115961.4314482;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115961.4986525;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115961.580123;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115961.6479902;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115961.7311845;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115961.8017974;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115961.8904653;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115961.959689;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
